ngay,ngan_hang,loai_giao_dich,tong_giao_dich,thanh_cong,that_bai,tong_so_tien,sr_phan_tram
2026-06-17 00:00:00,Techcombank,Rút tiền,1200,1157,43,444350,96.4
2026-06-17 00:00:00,Techcombank,Chuyển tiền,1086,1069,17,880481,98.4
2026-06-17 00:00:00,MB Bank,Thanh toán,5225,5188,37,799041,99.3
2026-06-17 00:00:00,MB Bank,Nạp Tiền,1731,1674,57,367555,96.7
2026-06-17 00:00:00,MB Bank,Rút tiền,1116,1111,5,421067,99.6
2026-06-17 00:00:00,MB Bank,Chuyển tiền,1105,1072,33,864904,97.0
2026-06-17 00:00:00,VietinBank,Thanh toán,4510,4266,244,617773,94.6
2026-06-17 00:00:00,VietinBank,Nạp Tiền,1520,1434,86,299843,94.3
2026-06-17 00:00:00,VietinBank,Rút tiền,917,868,49,338804,94.7
2026-06-17 00:00:00,VietinBank,Chuyển tiền,898,836,62,760465,93.1
2026-06-17 00:00:00,BIDV,Thanh toán,3513,3307,206,498704,94.1
2026-06-17 00:00:00,BIDV,Nạp Tiền,1264,1207,57,243801,95.5
2026-06-17 00:00:00,BIDV,Rút tiền,825,775,50,290667,93.9
2026-06-17 00:00:00,BIDV,Chuyển tiền,871,816,55,678253,93.7
2026-06-17 00:00:00,ACB,Thanh toán,3040,2940,100,455992,96.7
2026-06-17 00:00:00,ACB,Nạp Tiền,1041,1008,33,219524,96.8
2026-06-17 00:00:00,ACB,Rút tiền,741,715,26,239161,96.5
2026-06-17 00:00:00,ACB,Chuyển tiền,628,613,15,539875,97.6
2026-06-17 00:00:00,VPBank,Thanh toán,2589,2498,91,399855,96.5
2026-06-17 00:00:00,VPBank,Nạp Tiền,1065,1027,38,212045,96.4
2026-06-17 00:00:00,VPBank,Rút tiền,638,606,32,232966,95.0
2026-06-17 00:00:00,VPBank,Chuyển tiền,641,607,34,475401,94.7
2026-06-17 00:00:00,Sacombank,Thanh toán,2186,2070,116,327459,94.7
2026-06-17 00:00:00,Sacombank,Nạp Tiền,781,726,55,164042,93.0
2026-06-17 00:00:00,Sacombank,Rút tiền,521,482,39,191510,92.5
2026-06-17 00:00:00,Sacombank,Chuyển tiền,443,411,32,360776,92.8
2026-06-17 00:00:00,TPBank,Thanh toán,1697,1652,45,247716,97.3
2026-06-17 00:00:00,TPBank,Nạp Tiền,636,620,16,117685,97.5
2026-06-17 00:00:00,TPBank,Rút tiền,417,412,5,133665,98.8
2026-06-17 00:00:00,TPBank,Chuyển tiền,400,389,11,346534,97.2
2026-06-17 00:00:00,Agribank,Thanh toán,1444,1376,68,232964,95.3
2026-06-17 00:00:00,Agribank,Nạp Tiền,537,514,23,99836,95.7
2026-06-17 00:00:00,Agribank,Rút tiền,314,303,11,118115,96.5
2026-06-17 00:00:00,Agribank,Chuyển tiền,300,287,13,253559,95.7
2026-06-18 00:00:00,Vietcombank,Thanh toán,6891,6587,304,973554,95.6
2026-06-18 00:00:00,Vietcombank,Nạp Tiền,2389,2326,63,469864,97.4
2026-06-18 00:00:00,Vietcombank,Rút tiền,1743,1687,56,588906,96.8
2026-06-18 00:00:00,Vietcombank,Chuyển tiền,1473,1407,66,1179674,95.5
2026-06-18 00:00:00,Techcombank,Thanh toán,4676,4600,76,769629,98.4
2026-06-18 00:00:00,Techcombank,Nạp Tiền,1848,1777,71,380284,96.2
2026-06-18 00:00:00,Techcombank,Rút tiền,1112,1070,42,380338,96.2
2026-06-18 00:00:00,Techcombank,Chuyển tiền,1170,1126,44,974245,96.2
2026-06-18 00:00:00,MB Bank,Thanh toán,4878,4789,89,798485,98.2
2026-06-18 00:00:00,MB Bank,Nạp Tiền,1836,1776,60,376869,96.7
2026-06-18 00:00:00,MB Bank,Rút tiền,1095,1087,8,400619,99.3
2026-06-18 00:00:00,MB Bank,Chuyển tiền,1106,1072,34,865003,96.9
2026-06-18 00:00:00,VietinBank,Thanh toán,4408,4156,252,673121,94.3
2026-06-18 00:00:00,VietinBank,Nạp Tiền,1538,1446,92,297775,94.0
2026-06-18 00:00:00,VietinBank,Rút tiền,930,880,50,313874,94.6
2026-06-18 00:00:00,VietinBank,Chuyển tiền,850,803,47,690597,94.5
2026-06-18 00:00:00,BIDV,Thanh toán,3761,3553,208,612701,94.5
2026-06-18 00:00:00,BIDV,Nạp Tiền,1438,1377,61,282723,95.8
2026-06-18 00:00:00,BIDV,Rút tiền,927,873,54,353315,94.2
2026-06-18 00:00:00,BIDV,Chuyển tiền,803,749,54,652843,93.3
2026-06-18 00:00:00,ACB,Thanh toán,3033,2989,44,475276,98.5
2026-06-18 00:00:00,ACB,Nạp Tiền,1065,1039,26,195952,97.6
2026-06-18 00:00:00,ACB,Rút tiền,764,738,26,264825,96.6
2026-06-18 00:00:00,ACB,Chuyển tiền,681,652,29,561651,95.7
2026-06-18 00:00:00,VPBank,Thanh toán,2603,2497,106,375347,95.9
2026-06-18 00:00:00,VPBank,Nạp Tiền,1029,984,45,207084,95.6
2026-06-18 00:00:00,VPBank,Rút tiền,601,570,31,206579,94.8
2026-06-18 00:00:00,VPBank,Chuyển tiền,560,543,17,410082,97.0
2026-06-18 00:00:00,Sacombank,Thanh toán,2126,1975,151,331749,92.9
2026-06-18 00:00:00,Sacombank,Nạp Tiền,756,702,54,162084,92.9
2026-06-18 00:00:00,Sacombank,Rút tiền,461,437,24,157070,94.8
2026-06-18 00:00:00,Sacombank,Chuyển tiền,478,447,31,412863,93.5
2026-06-18 00:00:00,TPBank,Thanh toán,1751,1718,33,273410,98.1
2026-06-18 00:00:00,TPBank,Nạp Tiền,684,678,6,143313,99.1
2026-06-18 00:00:00,TPBank,Rút tiền,443,430,13,166350,97.1
2026-06-18 00:00:00,TPBank,Chuyển tiền,409,394,15,353385,96.3
2026-06-18 00:00:00,Agribank,Thanh toán,1322,1264,58,184262,95.6
2026-06-18 00:00:00,Agribank,Nạp Tiền,508,478,30,92780,94.1
2026-06-18 00:00:00,Agribank,Rút tiền,326,314,12,115572,96.3
2026-06-18 00:00:00,Agribank,Chuyển tiền,327,307,20,236335,93.9
2026-06-19 00:00:00,Vietcombank,Thanh toán,7017,6834,183,1083648,97.4
2026-06-19 00:00:00,Vietcombank,Nạp Tiền,2676,2602,74,513297,97.2
2026-06-19 00:00:00,Vietcombank,Rút tiền,1584,1516,68,595300,95.7
2026-06-19 00:00:00,Vietcombank,Chuyển tiền,1395,1333,62,1056335,95.6
2026-06-19 00:00:00,Techcombank,Thanh toán,5267,5155,112,720315,97.9
2026-06-19 00:00:00,Techcombank,Nạp Tiền,1765,1711,54,336420,96.9
2026-06-19 00:00:00,Techcombank,Rút tiền,1158,1141,17,413575,98.5
2026-06-19 00:00:00,Techcombank,Chuyển tiền,1027,1002,25,839144,97.6
2026-06-19 00:00:00,MB Bank,Thanh toán,4818,4717,101,737441,97.9
2026-06-19 00:00:00,MB Bank,Nạp Tiền,1854,1835,19,398675,99.0
2026-06-19 00:00:00,MB Bank,Rút tiền,1164,1149,15,443403,98.7
2026-06-19 00:00:00,MB Bank,Chuyển tiền,1148,1116,32,852578,97.2
2026-06-19 00:00:00,VietinBank,Thanh toán,3924,3754,170,545233,95.7
2026-06-19 00:00:00,VietinBank,Nạp Tiền,1421,1353,68,274214,95.2
2026-06-19 00:00:00,VietinBank,Rút tiền,1008,935,73,336939,92.8
2026-06-19 00:00:00,VietinBank,Chuyển tiền,913,859,54,676294,94.1
2026-06-19 00:00:00,BIDV,Thanh toán,3757,3532,225,514170,94.0
2026-06-19 00:00:00,BIDV,Nạp Tiền,1304,1260,44,265598,96.6
2026-06-19 00:00:00,BIDV,Rút tiền,906,856,50,307591,94.5
2026-06-19 00:00:00,BIDV,Chuyển tiền,834,795,39,727496,95.3
2026-06-19 00:00:00,ACB,Thanh toán,3003,2880,123,422119,95.9
2026-06-19 00:00:00,ACB,Nạp Tiền,1083,1046,37,238146,96.6
2026-06-19 00:00:00,ACB,Rút tiền,692,674,18,252654,97.4
2026-06-19 00:00:00,ACB,Chuyển tiền,642,614,28,481065,95.6
2026-06-19 00:00:00,VPBank,Thanh toán,2670,2545,125,415859,95.3
2026-06-19 00:00:00,VPBank,Nạp Tiền,927,892,35,190764,96.2
2026-06-19 00:00:00,VPBank,Rút tiền,678,646,32,225757,95.3
2026-06-19 00:00:00,VPBank,Chuyển tiền,553,525,28,457933,94.9
2026-06-19 00:00:00,Sacombank,Thanh toán,1972,1829,143,298486,92.7
2026-06-19 00:00:00,Sacombank,Nạp Tiền,786,745,41,168605,94.8
2026-06-19 00:00:00,Sacombank,Rút tiền,527,498,29,170346,94.5
2026-06-19 00:00:00,Sacombank,Chuyển tiền,478,445,33,416562,93.1
2026-06-19 00:00:00,TPBank,Thanh toán,1766,1738,28,278097,98.4
2026-06-19 00:00:00,TPBank,Nạp Tiền,700,681,19,139307,97.3
2026-06-19 00:00:00,TPBank,Rút tiền,434,419,15,145822,96.5
2026-06-19 00:00:00,TPBank,Chuyển tiền,399,385,14,328357,96.5
2026-06-19 00:00:00,Agribank,Thanh toán,1495,1426,69,229521,95.4
2026-06-19 00:00:00,Agribank,Nạp Tiền,482,453,29,91313,94.0
2026-06-19 00:00:00,Agribank,Rút tiền,312,299,13,116977,95.8
2026-06-19 00:00:00,Agribank,Chuyển tiền,306,290,16,222012,94.8
2026-06-20 00:00:00,Vietcombank,Thanh toán,4446,4360,86,653551,98.1
2026-06-20 00:00:00,Vietcombank,Nạp Tiền,1529,1477,52,329382,96.6
2026-06-20 00:00:00,Vietcombank,Rút tiền,1110,1070,40,370639,96.4
2026-06-20 00:00:00,Vietcombank,Chuyển tiền,917,886,31,768061,96.6
2026-06-20 00:00:00,Techcombank,Thanh toán,3120,3013,107,455950,96.6
2026-06-20 00:00:00,Techcombank,Nạp Tiền,1216,1198,18,234090,98.5
2026-06-20 00:00:00,Techcombank,Rút tiền,836,813,23,317695,97.2
2026-06-20 00:00:00,Techcombank,Chuyển tiền,685,657,28,584327,95.9
2026-06-20 00:00:00,MB Bank,Thanh toán,3101,3022,79,467069,97.5
2026-06-20 00:00:00,MB Bank,Nạp Tiền,1153,1140,13,249691,98.9
2026-06-20 00:00:00,MB Bank,Rút tiền,698,678,20,232617,97.1
2026-06-20 00:00:00,MB Bank,Chuyển tiền,666,641,25,500278,96.2
2026-06-20 00:00:00,VietinBank,Thanh toán,2589,2445,144,383908,94.4
2026-06-20 00:00:00,VietinBank,Nạp Tiền,1000,953,47,197179,95.3
2026-06-20 00:00:00,VietinBank,Rút tiền,683,639,44,250975,93.6
2026-06-20 00:00:00,VietinBank,Chuyển tiền,608,563,45,511172,92.6
2026-06-20 00:00:00,BIDV,Thanh toán,2481,2251,230,371810,90.7
2026-06-20 00:00:00,BIDV,Nạp Tiền,855,778,77,176551,91.0
2026-06-20 00:00:00,BIDV,Rút tiền,587,529,58,197918,90.1
2026-06-20 00:00:00,BIDV,Chuyển tiền,528,486,42,432083,92.0
2026-06-20 00:00:00,ACB,Thanh toán,1876,1807,69,256774,96.3
2026-06-20 00:00:00,ACB,Nạp Tiền,706,688,18,130687,97.5
2026-06-20 00:00:00,ACB,Rút tiền,443,435,8,153000,98.2
2026-06-20 00:00:00,ACB,Chuyển tiền,413,393,20,302463,95.2
2026-06-20 00:00:00,VPBank,Thanh toán,1717,1661,56,250391,96.7
2026-06-20 00:00:00,VPBank,Nạp Tiền,602,577,25,124279,95.8
2026-06-20 00:00:00,VPBank,Rút tiền,403,391,12,153164,97.0
2026-06-20 00:00:00,VPBank,Chuyển tiền,367,355,12,269097,96.7
2026-06-20 00:00:00,Sacombank,Thanh toán,1451,1344,107,226932,92.6
2026-06-20 00:00:00,Sacombank,Nạp Tiền,475,443,32,98793,93.3
2026-06-20 00:00:00,Sacombank,Rút tiền,297,278,19,105437,93.6
2026-06-20 00:00:00,Sacombank,Chuyển tiền,286,270,16,208144,94.4
2026-06-20 00:00:00,TPBank,Thanh toán,1092,1081,11,176167,99.0
2026-06-20 00:00:00,TPBank,Nạp Tiền,404,402,2,87152,99.5
2026-06-20 00:00:00,TPBank,Rút tiền,260,255,5,97821,98.1
2026-06-20 00:00:00,TPBank,Chuyển tiền,241,237,4,211770,98.3
2026-06-20 00:00:00,Agribank,Thanh toán,879,711,168,138580,80.9
2026-06-20 00:00:00,Agribank,Nạp Tiền,319,258,61,63199,80.9
2026-06-20 00:00:00,Agribank,Rút tiền,219,180,39,77996,82.2
2026-06-20 00:00:00,Agribank,Chuyển tiền,210,173,37,169355,82.4
2026-06-21 00:00:00,Vietcombank,Thanh toán,4429,4309,120,707035,97.3
2026-06-21 00:00:00,Vietcombank,Nạp Tiền,1493,1450,43,298644,97.1
2026-06-21 00:00:00,Vietcombank,Rút tiền,1106,1059,47,352161,95.8
2026-06-21 00:00:00,Vietcombank,Chuyển tiền,1032,1004,28,774432,97.3
2026-06-21 00:00:00,Techcombank,Thanh toán,3368,3264,104,555564,96.9
2026-06-21 00:00:00,Techcombank,Nạp Tiền,1210,1165,45,223925,96.3
2026-06-21 00:00:00,Techcombank,Rút tiền,723,700,23,269095,96.8
2026-06-21 00:00:00,Techcombank,Chuyển tiền,756,732,24,631312,96.8
2026-06-21 00:00:00,MB Bank,Thanh toán,2949,2926,23,436516,99.2
2026-06-21 00:00:00,MB Bank,Nạp Tiền,1135,1113,22,220820,98.1
2026-06-21 00:00:00,MB Bank,Rút tiền,754,738,16,286634,97.9
2026-06-21 00:00:00,MB Bank,Chuyển tiền,664,639,25,504046,96.2
2026-06-21 00:00:00,VietinBank,Thanh toán,2763,2578,185,381568,93.3
2026-06-21 00:00:00,VietinBank,Nạp Tiền,1002,953,49,205325,95.1
2026-06-21 00:00:00,VietinBank,Rút tiền,650,614,36,228139,94.5
2026-06-21 00:00:00,VietinBank,Chuyển tiền,627,594,33,497743,94.7
2026-06-21 00:00:00,BIDV,Thanh toán,2484,2390,94,378914,96.2
2026-06-21 00:00:00,BIDV,Nạp Tiền,869,837,32,169541,96.3
2026-06-21 00:00:00,BIDV,Rút tiền,602,568,34,202920,94.4
2026-06-21 00:00:00,BIDV,Chuyển tiền,499,466,33,371188,93.4
2026-06-21 00:00:00,ACB,Thanh toán,1928,1850,78,310511,96.0
2026-06-21 00:00:00,ACB,Nạp Tiền,740,725,15,133465,98.0
2026-06-21 00:00:00,ACB,Rút tiền,444,427,17,165964,96.2
2026-06-21 00:00:00,ACB,Chuyển tiền,443,423,20,323713,95.5
2026-06-21 00:00:00,VPBank,Thanh toán,1694,1639,55,260164,96.8
2026-06-21 00:00:00,VPBank,Nạp Tiền,685,659,26,128999,96.2
2026-06-21 00:00:00,VPBank,Rút tiền,407,392,15,130778,96.3
2026-06-21 00:00:00,VPBank,Chuyển tiền,418,405,13,328470,96.9
2026-06-21 00:00:00,Sacombank,Thanh toán,1282,1195,87,199268,93.2
2026-06-21 00:00:00,Sacombank,Nạp Tiền,517,480,37,113164,92.8
2026-06-21 00:00:00,Sacombank,Rút tiền,315,300,15,114040,95.2
2026-06-21 00:00:00,Sacombank,Chuyển tiền,290,270,20,221534,93.1
2026-06-21 00:00:00,TPBank,Thanh toán,1135,1096,39,165298,96.6
2026-06-21 00:00:00,TPBank,Nạp Tiền,416,408,8,79974,98.1
2026-06-21 00:00:00,TPBank,Rút tiền,270,268,2,87029,99.3
2026-06-21 00:00:00,TPBank,Chuyển tiền,263,256,7,214060,97.3
2026-06-21 00:00:00,Agribank,Thanh toán,885,831,54,125381,93.9
2026-06-21 00:00:00,Agribank,Nạp Tiền,351,335,16,69318,95.4
2026-06-21 00:00:00,Agribank,Rút tiền,202,193,9,75473,95.5
2026-06-21 00:00:00,Agribank,Chuyển tiền,189,180,9,143944,95.2
2026-06-22 00:00:00,Vietcombank,Thanh toán,7106,6814,292,1044485,95.9
2026-06-22 00:00:00,Vietcombank,Nạp Tiền,2478,2420,58,506577,97.7
2026-06-22 00:00:00,Vietcombank,Rút tiền,1509,1441,68,540954,95.5
2026-06-22 00:00:00,Vietcombank,Chuyển tiền,1471,1435,36,1081101,97.6
2026-06-22 00:00:00,Techcombank,Thanh toán,4786,4679,107,667306,97.8
2026-06-22 00:00:00,Techcombank,Nạp Tiền,1733,1679,54,327037,96.9
2026-06-22 00:00:00,Techcombank,Rút tiền,1146,1120,26,383783,97.7
2026-06-22 00:00:00,Techcombank,Chuyển tiền,1183,1133,50,873174,95.8
2026-06-22 00:00:00,MB Bank,Thanh toán,5221,5166,55,807762,98.9
2026-06-22 00:00:00,MB Bank,Nạp Tiền,1804,1784,20,373140,98.9
2026-06-22 00:00:00,MB Bank,Rút tiền,1196,1170,26,428938,97.8
2026-06-22 00:00:00,MB Bank,Chuyển tiền,1092,1066,26,938011,97.6
2026-06-22 00:00:00,VietinBank,Thanh toán,4403,4124,279,648034,93.7
2026-06-22 00:00:00,VietinBank,Nạp Tiền,1562,1451,111,328552,92.9
2026-06-22 00:00:00,VietinBank,Rút tiền,1014,956,58,374446,94.3
2026-06-22 00:00:00,VietinBank,Chuyển tiền,951,890,61,792836,93.6
2026-06-22 00:00:00,BIDV,Thanh toán,3819,3596,223,609791,94.2
2026-06-22 00:00:00,BIDV,Nạp Tiền,1260,1199,61,232659,95.2
2026-06-22 00:00:00,BIDV,Rút tiền,919,886,33,326565,96.4
2026-06-22 00:00:00,BIDV,Chuyển tiền,756,726,30,579518,96.0
2026-06-22 00:00:00,ACB,Thanh toán,2951,2900,51,475116,98.3
2026-06-22 00:00:00,ACB,Nạp Tiền,1055,1040,15,225449,98.6
2026-06-22 00:00:00,ACB,Rút tiền,670,646,24,252293,96.4
2026-06-22 00:00:00,ACB,Chuyển tiền,628,598,30,483101,95.2
2026-06-22 00:00:00,VPBank,Thanh toán,2892,2805,87,395480,97.0
2026-06-22 00:00:00,VPBank,Nạp Tiền,1004,973,31,193640,96.9
2026-06-22 00:00:00,VPBank,Rút tiền,611,590,21,207241,96.6
2026-06-22 00:00:00,VPBank,Chuyển tiền,637,600,37,518599,94.2
2026-06-22 00:00:00,Sacombank,Thanh toán,2139,2006,133,347828,93.8
2026-06-22 00:00:00,Sacombank,Nạp Tiền,795,754,41,155939,94.8
2026-06-22 00:00:00,Sacombank,Rút tiền,485,463,22,168294,95.5
2026-06-22 00:00:00,Sacombank,Chuyển tiền,424,402,22,339166,94.8
2026-06-22 00:00:00,TPBank,Thanh toán,1858,1846,12,283616,99.4
2026-06-22 00:00:00,TPBank,Nạp Tiền,600,590,10,112903,98.3
2026-06-22 00:00:00,TPBank,Rút tiền,398,385,13,143246,96.7
2026-06-22 00:00:00,TPBank,Chuyển tiền,368,358,10,313546,97.3
2026-06-22 00:00:00,Agribank,Thanh toán,1508,1449,59,204795,96.1
2026-06-22 00:00:00,Agribank,Nạp Tiền,533,504,29,112644,94.6
2026-06-22 00:00:00,Agribank,Rút tiền,342,323,19,113657,94.4
2026-06-22 00:00:00,Agribank,Chuyển tiền,288,275,13,209975,95.5
2026-06-23 00:00:00,Vietcombank,Thanh toán,6893,6675,218,1033956,96.8
2026-06-23 00:00:00,Vietcombank,Nạp Tiền,2536,2460,76,555473,97.0
2026-06-23 00:00:00,Vietcombank,Rút tiền,1692,1663,29,650397,98.3
2026-06-23 00:00:00,Vietcombank,Chuyển tiền,1615,1558,57,1389693,96.5
2026-06-23 00:00:00,Techcombank,Thanh toán,5407,5319,88,791292,98.4
2026-06-23 00:00:00,Techcombank,Nạp Tiền,1969,1890,79,407741,96.0
2026-06-23 00:00:00,Techcombank,Rút tiền,1245,1210,35,431231,97.2
2026-06-23 00:00:00,Techcombank,Chuyển tiền,1038,993,45,839606,95.7
2026-06-23 00:00:00,MB Bank,Thanh toán,4705,4622,83,732655,98.2
2026-06-23 00:00:00,MB Bank,Nạp Tiền,1713,1655,58,361892,96.6
2026-06-23 00:00:00,MB Bank,Rút tiền,1230,1199,31,438013,97.5
2026-06-23 00:00:00,MB Bank,Chuyển tiền,1129,1119,10,979838,99.1
2026-06-23 00:00:00,VietinBank,Thanh toán,4238,4010,228,650249,94.6
2026-06-23 00:00:00,VietinBank,Nạp Tiền,1483,1411,72,267487,95.1
2026-06-23 00:00:00,VietinBank,Rút tiền,922,863,59,296212,93.6
2026-06-23 00:00:00,VietinBank,Chuyển tiền,964,891,73,695369,92.4
2026-06-23 00:00:00,BIDV,Thanh toán,3969,3658,311,637660,92.2
2026-06-23 00:00:00,BIDV,Nạp Tiền,1343,1229,114,243129,91.5
2026-06-23 00:00:00,BIDV,Rút tiền,836,753,83,278187,90.1
2026-06-23 00:00:00,BIDV,Chuyển tiền,818,749,69,670630,91.6
2026-06-23 00:00:00,ACB,Thanh toán,3087,2971,116,496961,96.2
2026-06-23 00:00:00,ACB,Nạp Tiền,1025,1010,15,185681,98.5
2026-06-23 00:00:00,ACB,Rút tiền,716,699,17,262183,97.6
2026-06-23 00:00:00,ACB,Chuyển tiền,602,578,24,526957,96.0
2026-06-23 00:00:00,VPBank,Thanh toán,2852,2761,91,464291,96.8
2026-06-23 00:00:00,VPBank,Nạp Tiền,1029,976,53,204712,94.8
2026-06-23 00:00:00,VPBank,Rút tiền,689,653,36,253876,94.8
2026-06-23 00:00:00,VPBank,Chuyển tiền,584,556,28,502179,95.2
2026-06-23 00:00:00,Sacombank,Thanh toán,1976,1879,97,277133,95.1
2026-06-23 00:00:00,Sacombank,Nạp Tiền,822,776,46,163168,94.4
2026-06-23 00:00:00,Sacombank,Rút tiền,477,441,36,173657,92.5
2026-06-23 00:00:00,Sacombank,Chuyển tiền,482,458,24,353639,95.0
2026-06-23 00:00:00,TPBank,Thanh toán,1777,1740,37,267750,97.9
2026-06-23 00:00:00,TPBank,Nạp Tiền,631,610,21,117478,96.7
2026-06-23 00:00:00,TPBank,Rút tiền,426,419,7,161343,98.4
2026-06-23 00:00:00,TPBank,Chuyển tiền,415,404,11,313657,97.3
2026-06-23 00:00:00,Agribank,Thanh toán,1499,1371,128,235189,91.5
2026-06-23 00:00:00,Agribank,Nạp Tiền,526,479,47,102856,91.1
2026-06-23 00:00:00,Agribank,Rút tiền,308,275,33,115628,89.3
2026-06-23 00:00:00,Agribank,Chuyển tiền,289,259,30,225842,89.6
2026-06-24 00:00:00,Vietcombank,Thanh toán,7400,7058,342,1053279,95.4
2026-06-24 00:00:00,Vietcombank,Nạp Tiền,2355,2257,98,474317,95.8
2026-06-24 00:00:00,Vietcombank,Rút tiền,1634,1594,40,622897,97.6
2026-06-24 00:00:00,Vietcombank,Chuyển tiền,1498,1444,54,1115394,96.4
2026-06-24 00:00:00,Techcombank,Thanh toán,4949,4872,77,709660,98.4
2026-06-24 00:00:00,Techcombank,Nạp Tiền,1766,1731,35,370256,98.0
2026-06-24 00:00:00,Techcombank,Rút tiền,1285,1236,49,421928,96.2
2026-06-24 00:00:00,Techcombank,Chuyển tiền,1178,1156,22,973918,98.1
2026-06-24 00:00:00,MB Bank,Thanh toán,4534,4473,61,646001,98.7
2026-06-24 00:00:00,MB Bank,Nạp Tiền,1790,1762,28,361466,98.4
2026-06-24 00:00:00,MB Bank,Rút tiền,1119,1092,27,367085,97.6
2026-06-24 00:00:00,MB Bank,Chuyển tiền,987,960,27,781808,97.3
2026-06-24 00:00:00,VietinBank,Thanh toán,4186,3949,237,643577,94.3
2026-06-24 00:00:00,VietinBank,Nạp Tiền,1542,1464,78,290416,94.9
2026-06-24 00:00:00,VietinBank,Rút tiền,1017,947,70,359936,93.1
2026-06-24 00:00:00,VietinBank,Chuyển tiền,965,896,69,734815,92.8
2026-06-24 00:00:00,BIDV,Thanh toán,3774,3629,145,555906,96.2
2026-06-24 00:00:00,BIDV,Nạp Tiền,1267,1198,69,253328,94.6
2026-06-24 00:00:00,BIDV,Rút tiền,878,825,53,297008,94.0
2026-06-24 00:00:00,BIDV,Chuyển tiền,865,827,38,703795,95.6
2026-06-24 00:00:00,ACB,Thanh toán,2912,2807,105,466160,96.4
2026-06-24 00:00:00,ACB,Nạp Tiền,1015,990,25,219345,97.5
2026-06-24 00:00:00,ACB,Rút tiền,699,683,16,224427,97.7
2026-06-24 00:00:00,ACB,Chuyển tiền,635,611,24,527746,96.2
2026-06-24 00:00:00,VPBank,Thanh toán,2763,2617,146,380772,94.7
2026-06-24 00:00:00,VPBank,Nạp Tiền,976,945,31,189121,96.8
2026-06-24 00:00:00,VPBank,Rút tiền,692,658,34,246761,95.1
2026-06-24 00:00:00,VPBank,Chuyển tiền,599,565,34,457882,94.3
2026-06-24 00:00:00,Sacombank,Thanh toán,2051,1911,140,293900,93.2
2026-06-24 00:00:00,Sacombank,Nạp Tiền,766,718,48,149797,93.7
2026-06-24 00:00:00,Sacombank,Rút tiền,529,499,30,190735,94.3
2026-06-24 00:00:00,Sacombank,Chuyển tiền,459,429,30,355543,93.5
2026-06-24 00:00:00,TPBank,Thanh toán,1791,1728,63,269603,96.5
2026-06-24 00:00:00,TPBank,Nạp Tiền,656,650,6,123165,99.1
2026-06-24 00:00:00,TPBank,Rút tiền,455,446,9,173839,98.0
2026-06-24 00:00:00,TPBank,Chuyển tiền,384,376,8,281178,97.9
2026-06-24 00:00:00,Agribank,Thanh toán,1374,1283,91,209951,93.4
2026-06-24 00:00:00,Agribank,Nạp Tiền,501,466,35,99014,93.0
2026-06-24 00:00:00,Agribank,Rút tiền,331,307,24,106081,92.7
2026-06-24 00:00:00,Agribank,Chuyển tiền,300,278,22,237407,92.7
2026-06-25 00:00:00,Vietcombank,Thanh toán,7229,6916,313,980221,95.7
2026-06-25 00:00:00,Vietcombank,Nạp Tiền,2692,2505,187,591312,93.1
2026-06-25 00:00:00,Vietcombank,Rút tiền,1529,1433,96,554320,93.7
2026-06-25 00:00:00,Vietcombank,Chuyển tiền,1588,1507,81,1195955,94.9
2026-06-25 00:00:00,Techcombank,Thanh toán,4829,4668,161,659835,96.7
2026-06-25 00:00:00,Techcombank,Nạp Tiền,1850,1786,64,400579,96.5
2026-06-25 00:00:00,Techcombank,Rút tiền,1269,1226,43,438798,96.6
2026-06-25 00:00:00,Techcombank,Chuyển tiền,1052,1006,46,765746,95.6
2026-06-25 00:00:00,MB Bank,Thanh toán,5156,4942,214,759627,95.8
2026-06-25 00:00:00,MB Bank,Nạp Tiền,1852,1752,100,357461,94.6
2026-06-25 00:00:00,MB Bank,Rút tiền,1192,1138,54,426479,95.5
2026-06-25 00:00:00,MB Bank,Chuyển tiền,1034,974,60,859236,94.2
2026-06-25 00:00:00,VietinBank,Thanh toán,4029,3704,325,610451,91.9
2026-06-25 00:00:00,VietinBank,Nạp Tiền,1456,1331,125,295018,91.4
2026-06-25 00:00:00,VietinBank,Rút tiền,1048,964,84,389912,92.0
2026-06-25 00:00:00,VietinBank,Chuyển tiền,980,905,75,722826,92.3
2026-06-25 00:00:00,BIDV,Thanh toán,3770,3372,398,548434,89.4
2026-06-25 00:00:00,BIDV,Nạp Tiền,1427,1269,158,269457,88.9
2026-06-25 00:00:00,BIDV,Rút tiền,835,747,88,302636,89.5
2026-06-25 00:00:00,BIDV,Chuyển tiền,868,770,98,682774,88.7
2026-06-25 00:00:00,ACB,Thanh toán,2944,2778,166,430165,94.4
2026-06-25 00:00:00,ACB,Nạp Tiền,1144,1079,65,214236,94.3
2026-06-25 00:00:00,ACB,Rút tiền,701,654,47,263373,93.3
2026-06-25 00:00:00,ACB,Chuyển tiền,650,604,46,520980,92.9
2026-06-25 00:00:00,VPBank,Thanh toán,2651,2452,199,364804,92.5
2026-06-25 00:00:00,VPBank,Nạp Tiền,998,932,66,201383,93.4
2026-06-25 00:00:00,VPBank,Rút tiền,652,608,44,228922,93.3
2026-06-25 00:00:00,VPBank,Chuyển tiền,583,547,36,460120,93.8
2026-06-25 00:00:00,Sacombank,Thanh toán,2262,2076,186,364232,91.8
